source,target,sign
1322,11432,1
1322,13898,1
1322,9785,1
1322,1943,1
1322,22673,1
1322,1949,1
1322,11172,1
1323,2426,1
1323,2737,1
1323,2738,1
1323,2256,1
1323,2485,-1
1323,5839,1
1323,2619,1
1323,1942,-1
1323,2266,-1
1323,2623,-1
1323,1948,1
1323,2188,-1
1323,3789,1
1324,2847,1
1324,3238,1
1324,3292,1
1324,3323,1
1324,6186,1
1324,6796,1
1324,8381,1
1324,9784,1
1324,4398,1
1324,11002,1
1324,14189,1
1324,2883,1
1324,14407,1
1324,14720,1
1324,2885,1
1324,15136,1
1324,15180,1
1324,12618,1
1324,15020,1
1324,5835,1
1324,3492,1
1324,10261,1
1324,19197,1
1324,6084,1
1324,19351,1
1324,2551,1
1324,1937,1
1324,11432,1
1324,4429,1
1324,6802,1
1324,9486,1
1324,2753,1
1324,2621,1
1324,1947,1
1324,2525,1
1324,22673,1
1324,2754,1
1324,6975,1
1324,11172,1
1325,2737,1
1325,4369,1
1325,2256,1
1325,8447,1
1325,2262,-1
1325,8412,1
1325,5837,1
1325,14244,1
1325,2351,1
1325,4445,1
1325,3789,1
1326,2737,1
1326,6511,1
1326,6883,1
1326,2350,1
1326,2525,1
1326,6460,1
1327,4398,1
1327,4401,1
1327,10261,1
1327,6656,1
1327,2351,1
1327,3713,1
1327,1943,1
1327,1947,1
1327,13947,1
1327,6556,1
1328,5684,1
1328,2180,-1
1328,4407,1
1328,3783,1
1328,15180,1
1328,8454,1
1328,2889,1
1328,2550,1
1328,2183,-1
1328,1934,1
1328,6949,1
1328,13988,1
1328,11432,1
1328,2617,1
1328,3644,-1
1328,1940,1
1328,9785,-1
1328,1943,1
1328,4442,1
1328,3423,1
1328,1950,1
1328,6976,1
1328,3789,1
1328,2755,1
1329,2256,1
1329,6883,1
1329,15180,1
1329,2551,1
1329,12862,1
1330,5400,1
1330,2617,1
1330,6961,1
1330,1942,1
1330,1947,1
1330,4449,1
1330,20543,1
1330,3646,1
1331,2737,1
1331,2547,1
1331,2738,1
1331,5707,1
1331,2889,1
1331,6956,1
1331,2617,1
1331,4429,1
1331,8352,1
1332,2737,1
1332,2738,1
1332,3489,1
1332,3257,1
1332,2180,-1
1332,4410,1
1332,1931,1
1332,2886,1
1332,12618,1
1332,5836,-1
1332,4416,1
1332,4427,1
1332,2617,1
1332,2619,1
1332,2620,1
1332,5755,1
1332,1947,1
1332,2622,1
1332,4450,1
1332,4054,1
1333,2426,1
1333,3421,1
1333,2737,1
1333,2256,1
1333,5834,1
1333,4416,1
1333,3422,1
1333,2617,1
1333,2619,1
1333,1947,1
1333,3259,1
1334,2736,1
1334,4069,-1
1334,2180,1
1334,2617,1
1334,1947,1
1334,1948,1
1335,3323,1
1335,6910,-1
1335,2181,1
1335,2883,1
1335,2884,1
1335,3728,1
1335,3492,1
1335,6455,1
1335,9486,1
1335,2898,1
1336,6910,-1
1336,4070,-1
1336,4418,1
1336,6455,1
1336,1940,1
1337,9784,1
1337,10261,-1
1337,9486,1
1337,11172,1
1338,2737,1
1338,2738,1
1338,2883,1
1338,6455,1
1338,2351,1
1338,1947,1
1338,2187,1
1338,4054,1
1339,3643,1
1340,4393,1
1340,2897,1
1341,9784,1
1341,4398,1
1341,2265,1
1341,4444,1
1341,22295,1
1342,2737,1
1342,8447,1
1342,11694,-1
1342,2548,1
1342,2350,1
1342,11021,1
1342,2428,1
1342,2894,1
1342,3733,1
1342,22757,1
1342,3498,1
1342,1948,1
1342,3259,1
1343,2737,1
1343,12848,1
1343,10260,1
1343,2897,1
1344,4410,1
1344,11019,1
1344,3347,1
1344,6556,1
1345,2484,1
1345,2736,1
1345,2737,1
1345,2256,1
1345,8447,1
1345,3606,1
1345,11420,1
1345,2179,1
1345,8412,1
1345,5835,1
1345,3492,-1
1345,6201,1
1345,8455,1
1345,3784,1
1345,3643,1
1345,3712,1
1345,13988,1
1345,4427,1
1345,2618,1
1345,2619,1
1345,3732,1
1345,6802,1
1345,2753,1
1345,8399,1
1345,4371,1
1345,1940,1
1345,6961,1
1345,1944,-1
1345,1945,-1
1345,4442,1
1345,4444,1
1345,3347,1
1345,5755,1
1345,1947,1
1345,2623,-1
1345,5848,1
1345,3259,1
1345,1952,-1
1345,2755,1
1347,2737,1
1347,4429,1
1347,2267,-1
1348,2737,1
1348,5684,1
1348,2178,1
1348,2879,-1
1348,2263,1
1348,4069,1
1348,2180,-1
1348,3641,1
1348,2181,-1
1348,2884,1
1348,6920,1
1348,15180,1
1348,2182,-1
1348,5836,-1
1348,2888,-1
1348,11019,1
1348,2183,-1
1348,5400,1
1348,3644,1
1348,4438,1
1348,2754,1
1348,3498,1
1348,1948,1
1348,3500,1
1348,2353,1
1348,2899,-1
1348,6981,1
1348,9567,1
1348,3647,1
1349,2179,1
1349,3582,1
1349,17834,1
1349,13988,1
1349,4428,-1
1349,6802,1
1350,2886,1
1350,4416,1
1350,5698,1
1350,2891,1
1350,5839,1
1350,4428,-1
1350,1947,1
1350,2622,1
1350,5848,1
1351,2738,1
1351,2256,1
1351,2878,1
1351,2833,1
1351,2180,-1
1351,3582,1
1351,2885,1
1351,4413,1
1351,4419,1
1351,4420,1
1351,6411,1
1351,6970,1
1352,2177,1
1352,6094,1
1352,1947,1
1352,8352,1
1353,3293,1
1353,3582,1
1353,5755,1
1354,2738,1
1354,3582,1
1355,2737,1
1355,2738,1
1355,12181,1
1355,16316,1
1355,2753,1
1355,5755,1
1355,4054,1
1356,2737,1
1356,2738,1
1356,4069,-1
1356,2884,1
1356,5755,1
1356,2755,1
1357,3239,1
1357,2738,1
1357,2256,1
1357,8447,1
1357,3978,1
1357,8420,1
1357,1931,1
1357,5835,1
1357,8459,1
1357,4371,1
1357,6961,1
1357,4442,1
1357,5755,1
1357,16617,1
1357,3788,1
1357,2553,1
1358,2738,1
1359,2738,1
1359,2833,-1
1359,2428,-1
1359,22757,1
1359,1949,1
1359,3259,1
1360,5684,1
1360,2738,1
1360,2257,1
1360,3582,1
1360,15180,1
1360,3473,-1
1360,9486,1
1360,1943,1
1360,2755,-1
1361,2738,1
1361,15050,1
1362,2738,1
1362,4370,1
1363,2738,1
1363,2427,-1
1364,2738,1
1364,8447,1
1365,2737,1
1365,1924,1
1365,2738,1
1365,2256,1
1365,2427,-1
1365,3582,1
1365,1936,1
1365,3786,1
1365,2753,1
1365,22135,1
1366,4368,1
1366,2737,1
1366,2738,1
1366,11002,1
1366,2548,1
1366,2880,1
1366,4409,1
1366,17645,1
1366,1934,1
1366,1938,1
1366,4424,1
1366,9486,1
1366,2895,1
1366,6411,1
1366,2525,1
1366,10508,1
1366,3259,1
1366,11172,1
1367,2738,1
1368,1921,1
1368,2737,1
1368,5684,1
1368,2347,1
1368,6511,1
1368,2738,1
1368,4394,1
1368,4397,1
1368,11694,1
1368,4408,1
1368,6934,1
1368,11432,1
1368,8399,1
1368,1940,1
1368,5845,1
1368,12775,1
1369,2738,1
1369,11000,1
1369,4398,1
1369,6883,1
1369,15180,1
1369,11021,1
1369,2755,-1
1370,2737,1
1370,2738,1
1370,2256,1
1370,2427,-1
1370,6949,1
1371,2737,1
1371,1924,1
1371,2347,1
1371,2738,1
1371,9527,1
1371,10500,1
1371,2879,-1
1371,2180,-1
1371,3582,1
1371,4410,1
1371,2549,1
1371,2182,-1
1371,5841,1
1371,4073,1
1371,5755,1
1371,1947,1
1371,1950,1
1371,2353,1
1371,3859,1
1371,2755,-1
1372,2737,1
1372,2738,1
1372,2256,1
1372,3582,1
1372,4411,1
1372,3492,1
1372,3732,1
1372,2895,1
1372,4371,1
1372,2266,1
1373,2738,1
1373,2181,1
1374,2737,1
1374,2738,1
1374,3725,1
1374,2180,1
1374,5836,1
1374,11906,1
1374,4414,1
1374,6455,1
1374,2264,1
1374,8470,1
1375,3724,1
1375,6795,1
1375,2738,1
1375,2256,1
1375,2427,1
1375,3785,1
1375,12189,1
1375,3643,1
1375,2265,1
1375,2898,-1
1375,1952,1
1376,2738,1
1376,3582,1
1376,2892,1
1377,3711,1
1377,5637,1
1377,5684,1
1377,2347,1
1377,2738,1
1377,5707,1
1377,2879,-1
1377,2880,-1
1377,2180,-1
1377,2181,1
1377,3783,1
1377,4409,1
1377,2887,-1
1377,3492,-1
1377,16421,1
1377,6950,1
1377,11310,1
1377,2428,1
1377,2429,1
1377,1947,1
1377,4445,1
1377,3500,1
1377,13947,1
1377,14387,1
1377,2553,1
1378,2261,1
1378,2737,1
1378,1924,1
1378,5694,1
1378,2615,-1
1378,2347,1
1378,4369,1
1378,2738,1
1378,3489,1
1378,2256,1
1378,10500,1
1378,3856,1
1378,6898,1
1378,14189,1
1378,9226,1
1378,4406,1
1378,2884,1
1378,16246,1
1378,6928,1
1378,16652,1
1378,8454,1
1378,4417,1
1378,3731,1
1378,2264,1
1378,4428,1
1378,4073,1
1378,4435,1
1378,2620,1
1378,3498,1
1378,2431,1
1378,2267,1
1378,3735,1
1378,2755,1
1379,2737,1
1379,2738,1
1379,5685,1
1379,3582,1
1379,3493,1
1379,4424,1
1379,2525,1
1379,14387,1
1379,2188,1
1380,2737,1
1380,5684,1
1380,2738,1
1380,3293,1
1380,11867,1
1380,3582,1
1380,2182,-1
1380,4417,1
1380,17645,1
1380,2428,1
1380,1937,1
1380,5840,1
1380,11432,1
1380,2525,1
1381,2347,1
1381,4393,1
1381,2738,1
1381,11694,-1
1381,2180,1
1381,11018,1
1381,2883,1
1381,2885,1
1381,2551,1
1381,2429,1
1381,9486,1
1382,2737,1
1382,2738,1
1383,3282,1
1383,4368,1
1383,2737,1
1383,5996,1
1383,2738,1
1383,4394,1
1383,2256,1
1383,2348,1
1383,4397,1
1383,6898,1
1383,3257,1
1383,4069,1
1383,2833,-1
1383,3582,1
1383,4410,1
1383,17645,1
1383,13988,1
1383,5840,1
1383,2616,1
1383,4429,1
1383,2619,1
1383,4073,1
1383,14434,1
1383,2620,1
1383,22376,1
1383,5755,1
1383,1947,1
1383,2622,1
1383,2623,1
1383,4449,1
1383,4372,1
1383,2897,1
1383,2187,1
1383,2624,1
1383,3646,1
1383,8352,1
1383,2755,1
1384,2737,1
1384,2738,1
1384,3582,1
1384,4202,1
1384,8399,1
1384,8465,1
1384,1944,1
1384,4442,1
1384,10263,-1
1384,23758,1
1384,5756,1
1384,3647,-1
1385,2737,1
1385,2738,1
1385,2256,1
1385,6900,-1
1385,2485,1
1385,3643,1
1386,2737,1
1386,2547,1
1386,2738,1
1386,2880,1
1386,3582,1
1386,2889,1
1386,5752,1
1386,17559,1
1386,20954,1
1386,2621,1
1386,2488,1
1387,2738,1
1388,2737,1
1388,2738,1
1388,2256,1
1388,4409,1
1388,2886,1
1388,2891,1
1389,6446,1
1389,3324,1
1389,5707,1
1389,4069,1
1389,2833,1
1389,3582,1
1389,4409,1
1389,1932,1
1389,15020,1
1389,3492,1
1389,2889,1
1389,10261,1
1389,4420,1
1389,2890,1
1389,3493,1
1389,19928,1
1389,4424,1
1389,9486,1
1389,9785,1
1389,4434,1
1389,5843,1
1389,1943,1
1389,5755,1
1389,2352,1
1389,3283,1
1389,2488,1
1389,3321,1
1390,3323,1
1390,6883,1
1390,9486,1
1391,2737,1
1391,2256,1
1391,3490,1
1391,2524,1
1391,4415,1
1391,1938,1
1391,4437,1
1391,4443,1
1391,5755,1
1391,3498,1
1392,9784,1
1392,3726,1
1392,4398,1
1392,11002,1
1392,2350,-1
1392,3858,1
1392,9787,1
1392,3500,1
1393,2737,1
1393,6654,1
1393,4070,1
1394,3293,1
1394,8447,1
1394,2885,1
1394,2550,1
1394,2551,1
1394,8460,1
1394,2429,1
1394,2351,1
1395,3293,1
1395,8447,1
1395,2739,1
1395,5832,1
1395,3784,1
1395,3712,1
1395,2619,1
1395,4442,1
1395,1947,1
1395,2622,1
1395,5848,1
1396,3782,1
1396,2737,1
1396,1924,1
1396,3293,1
1396,2256,1
1396,3606,1
1396,2485,-1
1396,6200,1
1396,3582,1
1396,4410,1
1396,2549,1
1396,4419,1
1396,4420,1
1396,3980,1
1396,3422,1
1396,1936,1
1396,1938,1
1396,2619,1
1396,6802,1
1396,4432,1
1396,1939,1
1396,4437,1
1396,1944,1
1396,4447,1
1396,3498,1
1396,4054,1
1397,2737,1
1397,5684,1
1397,2256,1
1397,9784,1
1397,4398,1
1397,2548,1
1397,3783,1
1397,2524,1
1397,2550,1
1397,3712,1
1397,2429,1
1397,1938,1
1397,2621,1
1397,1948,1
1397,2188,1
1397,17685,1
1398,2846,1
1398,2256,1
1398,9784,1
1398,4398,1
1398,10261,1
1398,9486,1
1398,8422,1
1399,2256,1
1399,5400,1
1400,3346,1
1400,2737,1
1400,6186,1
1400,2878,1
1400,11430,1
1400,2879,-1
1400,3582,1
1400,6934,1
1400,2182,-1
1400,3732,1
1400,2351,1
1400,2753,1
1400,5755,1
1400,2525,1
1400,10508,1
1400,3498,1
1400,3646,1
1401,2349,1
1401,4407,1
1401,6925,1
1401,8455,-1
1401,18622,1
1401,5400,1
1401,16617,1
1401,1950,1
1401,2188,1
1401,11172,1
1402,4398,1
1402,6925,1
1402,15180,1
1403,6925,1
1403,2551,1
1403,6802,1
1403,4444,1
1404,3421,1
1404,2178,1
1404,3582,1
1404,1931,1
1404,6455,1
1404,9486,1
1404,9785,1
1404,4054,1
1404,3259,1
1405,5996,1
1405,9710,1
1405,2178,1
1405,4219,1
1405,3257,1
1405,5834,1
1405,3784,1
1405,16316,1
1405,4429,1
1405,3644,1
1405,1947,1
1405,3500,1
1405,8422,1
1406,5804,1
1406,6883,1
1406,3582,1
1406,6738,1
1406,15180,1
1406,9486,1
1406,2525,1
1406,2431,1
1407,2484,1
1407,2737,1
1407,2347,1
1407,2547,1
1407,9710,1
1407,4401,1
1407,2883,1
1407,3783,1
1407,2889,1
1407,4418,-1
1407,2550,1
1407,5839,1
1407,2428,1
1407,2429,1
1407,6802,1
1407,2621,1
1407,3294,1
1407,1948,1
1407,4074,1
1407,9566,1
1407,2488,1
1407,6556,1
1408,2737,1
1408,1924,1
1408,2738,1
1408,3489,1
1408,2178,1
1408,1929,1
1408,3582,1
1408,1931,1
1408,5835,1
1408,4418,1
1408,2351,1
1408,22757,1
1408,1948,1
1408,2187,1
1408,2488,1
1408,5756,1
1408,2188,1
1408,2553,1
1408,9567,1
1408,2267,1
1410,2737,1
1410,1924,1
1410,2347,1
1410,2348,1
1410,2178,1
1410,2548,1
1410,2880,1
1410,2883,1
1410,3582,1
1410,4407,1
1410,2350,1
1410,1932,1
1410,8454,1
1410,17634,1
1410,6455,1
1410,5840,1
1410,2618,1
1410,6961,1
1410,1942,-1
1410,2620,1
1410,2621,1
1410,2525,1
1410,20327,1
1410,3498,1
1410,3283,1
1410,1950,1
1410,2188,1
1410,2901,1
1410,2267,1
1410,6556,1
1410,2755,1
1411,2737,1
1411,2256,1
1411,11430,1
1411,6909,1
1411,15180,1
1411,2353,1
1412,2737,1
1412,3478,1
1412,4394,1
1412,4400,1
1412,6909,1
1412,3582,1
1412,4410,1
1412,1931,1
1412,17326,1
1412,10261,1
1412,4420,1
1412,5839,1
1412,3643,1
1412,10701,1
1412,4432,1
1412,2620,1
1412,2621,1
1412,2623,1
1412,3321,1
1413,3292,1
1413,4393,1
1413,14348,1
1413,2350,1
1413,1937,1
1413,4432,1
1413,2525,1
1414,3323,1
1414,9784,1
1414,15180,1
1414,4413,-1
1415,1921,-1
1415,2426,1
1415,5707,1
1415,15180,1
1415,5835,1
1415,2753,1
1415,16617,1
1415,17345,1
1415,3283,1
1415,6556,1
1415,11172,1
1416,3324,1
1416,8340,1
1416,2256,1
1416,4398,1
1416,11002,1
1416,6738,1
1416,15180,1
1416,1932,1
1416,6949,1
1416,19928,1
1416,9486,1
1416,2431,1
1417,4398,1
1417,2883,1
1417,2885,1
1417,15180,1
1417,10701,1
1417,6656,1
1417,9486,1
1417,6556,1
1418,2737,1
1418,2739,1
1418,2178,1
1418,6910,1
1418,2180,1
1418,2181,1
1418,3582,1
1418,2887,-1
1418,2891,1
1418,2183,1
1418,5839,1
1418,1938,1
1418,3733,1
1419,11002,1
1419,6802,1
1419,2525,1
1420,9710,1
1420,2879,-1
1420,2180,-1
1420,2350,1
1420,4418,1
1420,2551,1
1420,2621,1
1420,13946,1
1420,20543,1
1420,2488,1
1421,2737,1
1421,2256,1
1421,9527,1
1421,2178,1
1421,5839,1
1421,5400,1
1421,1948,1
1422,1928,-1
1422,11497,1
1422,2879,-1
1422,2180,-1
1422,2884,1
1422,2182,-1
1422,1934,1
1422,8458,-1
1422,6556,1
1423,8420,1
1423,3492,1
1423,10261,1
1423,4420,1
1423,2890,1
1423,4424,1
1423,4434,1
1423,5756,1
1423,3321,1
1423,6556,1
1424,4407,1
1424,4409,1
1424,14348,1
1424,4413,1
1424,4371,1
1425,2737,1
1425,2256,1
1425,2877,1
1425,8412,1
1425,4419,1
1425,5400,1
1425,3981,1
1425,2618,1
1425,2897,1
1426,2737,1
1426,2485,1
1426,16311,1
1426,8459,1
1426,6084,1
1426,2619,1
1426,4442,1
1426,2525,1
1426,3788,1
1426,5756,1
1426,24748,1
1426,2553,1
1427,6186,1
1427,9784,1
1427,1934,1
1427,14971,1
1428,3784,1
1428,6961,1
1428,9363,1
1429,2737,1
1429,2256,1
1429,9711,1
1429,4422,1
1429,5840,1
1429,2619,1
1429,5844,1
1429,1947,1
1429,1948,1
1429,20543,1
1429,5848,1
1429,2624,1
1429,6976,1
1430,1921,1
1430,2737,1
1430,6910,1
1430,4202,1
1430,1931,1
1430,2182,-1
1430,5400,1
1430,2753,1
1430,5755,1
1430,2431,1
1430,2353,1
1430,14423,1
1432,2737,1
1434,4410,1
1434,1950,1
1435,3488,1
1435,2256,1
1435,3726,1
1435,2263,1
1435,2181,1
1435,9565,1
1435,4411,1
1435,2885,1
1435,2890,1
1435,12189,1
1435,1940,1
1435,19920,1
1436,3605,1
1436,10772,1
1436,4072,1
1436,2351,1
1437,2256,1
1437,11430,1
1437,5707,1
1437,1934,1
1437,6321,1
1437,6727,1
1437,1947,1
1437,17345,1
1437,2353,1
1437,2488,1
1437,4054,1
1438,2619,1
1438,2621,1
1438,2624,1
1439,5996,1
1440,1928,1
1440,10260,1
1440,3582,1
1440,4409,1
1440,15020,1
1440,3422,1
1440,13923,1
1440,11432,1
1440,9486,1
1440,1944,-1
1440,2525,1
1440,22770,1
1440,3259,1
1440,19920,1
1441,2261,1
1441,2737,1
1441,1924,1
1441,3489,1
1441,1930,1
1441,4412,1
1441,13988,1
1441,1938,1
1441,1947,1
1441,3499,1
1441,9566,-1
1441,2188,1
1441,2553,1
1441,2755,-1
1442,4069,1
1442,4407,1
1442,4054,1
1443,2737,1
1443,2256,1
1443,4419,1
1443,1942,-1
1443,2552,1
1443,2755,1
1445,3346,1
1445,2737,1
1445,5684,1
1445,2547,1
1445,4370,1
1445,2256,1
1445,2879,-1
1445,2548,1
1445,2180,-1
1445,6883,1
1445,4409,1
1445,4410,1
1445,1932,1
1445,2182,-1
1445,8454,1
1445,2428,1
1445,2351,1
1445,4445,1
1445,2525,1
1445,2188,1
1445,2755,1
1446,8447,1
1446,4410,1
1446,6801,1
1446,18000,1
1446,3732,1
1446,2753,1
1446,4371,1
1446,2265,1
1446,5755,1
1447,2180,-1
1448,3488,1
1448,2737,1
1448,3489,1
1448,8340,1
1448,2256,1
1448,2178,1
1448,2181,1
1448,3582,1
1448,4410,1
1448,4070,1
1448,2888,1
1448,2890,1
1448,1938,1
1448,2894,1
1448,2895,1
1448,4371,1
1448,2266,1
1448,4442,1
1448,2525,1
1448,4450,1
1448,2352,1
1448,4372,1
1448,3499,1
1448,2488,1
1449,2737,1
1449,2256,1
1449,4411,1
1449,5840,1
1449,5755,1
1450,5695,1
1450,4393,1
1450,2256,1
1450,2178,1
1450,2180,1
1450,2883,1
1450,3728,1
1450,6738,1
1450,2350,1
1450,13960,1
1450,2550,1
1450,8457,1
1450,4429,1
1450,3347,1
1450,2352,1
1450,3500,1
1450,2899,1
1450,2553,1
1451,4393,1
1452,4394,1
1452,3783,1
1452,1943,1
1452,2187,1
1454,2256,1
1454,3582,1
1455,2737,1
1455,6895,1
1455,8449,1
1455,4400,1
1455,2523,1
1455,6909,1
1455,4415,1
1455,4371,1
1455,3347,1
1456,3488,1
1456,2737,1
1456,2256,1
1456,2833,1
1456,6200,1
1456,3582,1
1456,1930,1
1456,1932,1
1456,2890,1
1456,3493,1
1456,6802,1
1456,4449,1
1456,2352,1
1456,3499,1
1456,2901,1
1456,2755,-1
1457,2737,1
1457,1924,1
1457,2177,1
1457,6484,1
1457,8382,1
1457,2256,1
1457,10772,1
1457,2485,1
1457,3582,1
1457,2549,1
1457,3643,1
1457,2619,1
1457,1944,1
1457,1948,1
1457,2553,1
1457,2267,1
1458,3320,1
1458,3475,1
1458,2256,1
1458,8447,1
1458,8412,1
1458,3582,1
1458,2486,1
1458,3473,1
1458,3712,1
1458,8460,1
1458,2429,1
1458,2753,1
1458,3498,1
1459,2347,1
1459,2262,1
1459,4436,1
1460,11002,1
1460,1934,1
1460,4426,1
1460,9785,1
1460,6411,1
1460,1905,1
1461,2622,1
1462,1921,-1
1462,1928,1
1462,4413,-1
1462,1934,-1
1462,3980,1
1462,9486,1
1462,2351,1
1462,2353,1
1463,10261,1
1463,3259,1
1465,3973,1
1465,2347,1
1465,4069,1
1465,12188,-1
1465,2181,1
1465,3582,1
1465,2884,1
1465,2524,1
1465,2350,1
1465,1932,1
1465,2486,1
1465,8457,1
1465,11432,1
1465,3644,1
1465,2265,1
1465,2621,1
1465,1948,1
1465,3283,1
1465,1950,1
1465,2488,1
1465,5756,1
1465,3259,1
1465,3502,1
1466,2737,1
1466,2738,1
1466,4394,1
1466,2256,1
1466,2348,1
1466,4417,1
1466,3422,1
1466,1938,1
1466,2616,1
1466,2618,1
1466,2619,1
1466,4073,1
1466,2265,1
1466,2620,1
1466,1947,1
1466,2525,1
1466,2755,1
1468,8447,1
1469,2256,1
1469,5707,1
1469,11694,1
1469,5752,1
1469,1948,1
1469,8469,1
1469,4054,1
1470,3569,1
1471,2256,1
1471,4396,1
1471,5834,1
1472,2547,1
1472,10697,1
1472,5752,1
1472,9486,1
1472,4442,1
1472,2525,1
1472,2624,1
1473,2427,-1
1473,6910,-1
1473,8412,1
1473,3582,1
1473,3978,1
1473,4410,1
1473,1931,1
1473,4420,1
1473,3643,1
1473,2753,1
1473,1945,-1
1473,3259,1
1474,2256,1
1474,8420,1
1474,11019,1
1476,2256,1
1476,2179,1
1476,9226,1
1476,3582,1
1476,2524,1
1476,2890,1
1476,3422,1
1476,10701,1
1476,1950,1
1477,2256,1
1477,3726,1
1477,2180,1
1477,1932,1
1477,3492,1
1477,2888,1
1477,20019,1
1477,6961,-1
1477,2897,1
1477,9566,1
1478,3582,1
1479,2737,1
1479,3582,1
1479,1944,1
1479,1947,1
1479,3498,1
1479,4054,1
1479,2553,1
1481,4368,1
1481,2737,1
1481,5684,1
1481,4392,1
1481,2262,-1
1481,4406,1
1481,3643,1
1481,1940,1
1481,4434,1
1481,3788,1
1482,6186,1
1482,3726,1
1482,2427,1
1482,2880,1
1482,2887,1
1482,5836,1
1482,4074,1
1482,2552,1
1483,3232,1
1483,2256,1
1483,2833,-1
1483,6934,1
1483,1947,1
1483,2622,1
1483,3498,1
1484,9784,1
1484,4398,1
1484,11002,1
1484,2550,-1
1484,9486,1
1486,2522,1
1486,2737,1
1486,2256,1
1486,1938,1
1486,2265,-1
1486,2353,1
1487,6510,1
1487,2256,1
1487,8447,1
1487,10772,1
1487,3644,1
1487,2351,1
1487,1947,1
1488,5996,1
1488,2347,1
1488,5659,1
1488,2256,1
1488,15020,1
1488,5843,1
1488,2267,1
1489,1921,-1
1489,2426,1
1489,3488,-1
1489,2737,1
1489,2547,-1
1489,2256,1
1489,2348,-1
1489,2877,-1
1489,4396,-1
1489,1928,-1
1489,11867,-1
1489,2427,1
1489,3257,-1
1489,2180,-1
1489,2181,-1
1489,3582,1
1489,1931,1
1489,4413,-1
1489,1932,-1
1489,2182,-1
1489,5836,-1
1489,11906,-1
1489,16652,-1
1489,3492,-1
1489,2183,-1
1489,5841,-1
1489,2894,-1
1489,20019,-1
1489,3713,1
1489,1944,1
1489,5755,1
1489,1947,1
1489,2623,1
1489,4447,1
1489,3498,1
1489,1948,1
1489,11717,-1
1489,1950,1
1489,2624,1
1489,6973,1
1489,5756,-1
1489,2188,-1
1489,3647,-1
1490,3785,-1
1490,8458,1
1490,4054,1
1491,5684,1
1491,2889,1
1491,5840,1
1491,2619,1
1491,2351,1
1491,2621,1
1491,1947,1
1491,1948,1
1492,3346,1
1492,2256,1
1492,4398,1
1492,6883,1
1492,2885,1
1492,1934,1
1492,3473,1
1492,6455,1
1492,9486,1
1492,2188,1
1493,6556,1
1494,2620,1
1494,1947,1
1494,3646,1
1495,2180,-1
1495,15050,1
1495,5400,1
1495,16617,1
1495,23747,1
1496,2256,1
1496,5832,1
1496,14189,1
1496,5837,1
1496,8455,1
1496,5400,1
1496,2265,1
1496,22135,1
1496,5755,1
1496,16617,1
1496,10508,1
1496,1948,1
1496,6973,1
1496,4054,1
1496,2553,1
1496,2755,1
1497,3488,1
1497,2178,1
1497,2180,-1
1497,2181,1
1497,3582,1
1497,6738,1
1497,2890,1
1497,2183,1
1497,3473,1
1497,6949,1
1498,4370,1
1498,15020,1
1498,5752,1
1498,13960,1
1498,10261,1
1498,2550,-1
1498,19136,1
1498,3494,1
1498,2551,1
1498,3497,1
1498,1943,1
1498,1950,1
1498,14387,1
1498,3259,1
1499,8447,1
1499,2890,1
1500,8474,1
1501,6186,1
1501,10263,-1
1502,3782,1
1502,6484,1
1502,2178,1
1502,2427,-1
1502,2833,1
1502,1932,1
1502,2887,1
1502,3492,1
1502,2890,1
1502,2894,-1
1502,2266,1
1502,3500,1
1502,2488,1
1502,2901,1
1502,3647,1
1502,2267,1
1502,2755,-1
1504,2181,1
1504,15180,1
1504,4412,1
1504,3473,1
1505,2256,1
1505,9784,1
1505,4398,1
1505,4452,1
1506,1931,1
1506,3785,1
1506,5400,1
1506,4429,1
1506,3500,1
1506,2353,1
1507,3239,1
1507,2547,-1
1507,16311,1
1507,6802,1
1507,1950,1
1507,2267,1
1508,11002,1
1509,2256,1
1509,3726,1
1509,9486,1
1509,20954,1
1509,4445,1
1509,22673,1
1511,2426,-1
1511,2737,1
1511,4392,1
1511,2347,1
1511,2547,1
1511,2256,1
1511,8447,1
1511,4398,1
1511,5707,1
1511,2427,-1
1511,4069,1
1511,9226,1
1511,3582,1
1511,11021,1
1511,2551,1
1511,6802,1
1511,9486,1
1511,2351,1
1511,2753,1
1511,6727,1
1511,2621,1
1511,4372,1
1511,2488,1
1511,2898,-1
1511,12775,1
1511,4054,1
1512,3323,1
1512,11426,1
1512,15180,1
1512,8460,1
1512,9486,1
1512,2525,1
1512,16617,1
1513,2737,1
1513,2256,1
1513,2179,1
1513,2180,-1
1513,3582,1
1513,1931,1
1513,3643,1
1513,6802,1
1513,2351,1
1513,1943,1
1513,3259,1
1514,3582,1
1514,3643,1
1515,2737,1
1515,2256,1
1515,3490,1
1515,2427,-1
1515,3582,1
1515,4437,1
1515,1944,1
1515,5845,1
1515,6969,1
1516,11694,-1
1516,1932,1
1516,3492,1
1516,2890,1
1516,1943,1
1516,3347,1
1516,1947,1
1516,2352,1
1516,9363,1
1517,6186,1
1517,2347,1
1517,2889,1
1517,2890,1
1517,2429,1
1517,11432,1
1517,9486,1
1517,1947,1
1518,3488,1
1518,3782,1
1518,5400,1
1518,3498,1
1518,3500,1
1519,5996,1
1519,2256,1
1519,16246,1
1519,6949,1
1519,13988,1
1519,1947,1
1519,3646,1
1520,6446,1
1523,22757,1
1524,2256,1
1524,4398,1
